Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Target
1,0,24,0,11.833333333333300,11.5,Dropout
1,0,27,0,0.0,0.0,Dropout
1,0,27,0,0.0,0.0,Dropout
1,0,25,0,11.538461538461500,12.4,Dropout
1,0,21,0,11.285714285714300,12.25,Enrolled
1,1,19,0,0.0,0.0,Graduate
1,0,20,0,11.8,12.0,Enrolled
1,0,20,0,0.0,10.5,Enrolled
1,0,20,0,0.0,0.0,Dropout
1,1,18,0,14.2,14.2,Enrolled
1,0,19,0,12.7,12.272727272727300,Enrolled
0,0,22,0,12.666666666666700,0.0,Dropout
0,0,19,0,14.428571428571400,15.0,Graduate
0,1,18,0,13.117142857142900,12.6,Graduate
0,0,20,0,12.666666666666700,11.833333333333300,Graduate
0,1,18,1,0.0,0.0,Dropout
1,0,36,0,15.285714285714300,16.5,Graduate
1,0,19,1,10.5,11.25,Graduate
1,1,21,0,12.636363636363600,12.6,Graduate
0,0,26,0,0.0,0.0,Dropout
0,0,29,1,14.333333333333300,14.0,Dropout
1,0,26,0,15.125,13.666666666666700,Enrolled
1,0,27,0,0.0,0.0,Dropout
1,0,32,0,12.0,10.333333333333300,Enrolled
0,1,23,0,14.25,12.0,Enrolled
0,0,24,1,10.5,10.0,Enrolled
0,1,19,0,13.5,14.428571428571400,Graduate
1,0,25,0,11.666666666666700,12.0,Enrolled
1,0,19,0,10.8,10.0,Enrolled
1,0,20,0,0.0,0.0,Dropout
1,0,33,0,12.8,11.428571428571400,Graduate
1,0,35,0,10.8,12.0,Dropout
1,0,23,0,11.4,11.0,Graduate
1,0,19,0,13.725714285714300,14.5,Graduate
1,0,21,0,12.8,12.25,Enrolled
1,1,21,0,13.5,11.166666666666700,Graduate
1,0,27,0,15.57,15.57,Dropout
1,0,19,0,11.0,12.0,Enrolled
1,0,28,0,14.114285714285700,15.91111111111110,Dropout
1,0,25,0,11.0,11.5,Enrolled
1,0,42,0,0.0,0.0,Dropout
1,0,27,0,13.5,13.75,Graduate
1,0,23,0,11.25,0.0,Dropout
1,1,18,0,12.142857142857100,11.333333333333300,Graduate
1,0,26,0,13.075714285714300,13.075714285714300,Graduate
1,0,18,0,0.0,0.0,Dropout
1,0,29,0,11.0,13.5,Dropout
1,0,22,0,0.0,0.0,Dropout
0,0,21,0,13.125,12.333333333333300,Enrolled
0,1,19,0,13.512857142857100,13.512857142857100,Graduate
0,1,18,0,12.833333333333300,12.166666666666700,Graduate
0,1,18,0,15.0,11.666666666666700,Dropout
0,0,40,0,12.8,13.333333333333300,Dropout
0,0,20,1,12.333333333333300,0.0,Dropout
1,0,18,0,12.288,12.288,Dropout
1,0,31,0,12.333333333333300,13.285714285714300,Graduate
1,1,18,0,11.5,12.8,Graduate
1,0,22,0,11.833333333333300,11.142857142857100,Dropout
1,0,38,0,0.0,0.0,Dropout
1,0,33,0,0.0,0.0,Dropout
1,1,19,0,11.8,11.5,Enrolled
1,0,18,0,0.0,0.0,Dropout
1,1,18,0,12.2,12.0,Enrolled
1,0,27,0,12.333333333333300,13.0,Graduate
1,0,26,0,12.428571428571400,12.833333333333300,Graduate
0,1,19,0,12.765714285714300,13.544444444444400,Graduate
1,0,44,0,12.1,12.6,Dropout
1,0,19,0,12.0,11.5,Graduate
1,0,20,0,0.0,0.0,Dropout
1,0,24,0,14.88888888888890,13.727272727272700,Enrolled
0,0,31,0,11.357142857142900,12.0,Graduate
0,0,25,0,13.5,12.5,Graduate
0,0,19,0,0.0,0.0,Dropout
0,0,18,0,13.884285714285700,14.75,Dropout
0,0,19,0,13.0,11.666666666666700,Enrolled
0,1,19,0,12.65,11.1,Enrolled
0,0,19,0,11.0,0.0,Enrolled
0,0,24,0,11.666666666666700,10.5,Dropout
0,0,20,0,14.5,12.666666666666700,Graduate
0,0,18,0,14.714285714285700,14.166666666666700,Graduate
0,1,18,0,13.285714285714300,14.333333333333300,Graduate
0,0,21,0,11.333333333333300,10.5,Enrolled
0,0,28,0,0.0,0.0,Dropout
0,1,18,0,11.571428571428600,12.0,Enrolled
0,0,18,0,13.0,11.5,Dropout
0,1,18,0,11.5,14.0,Graduate
0,1,18,0,11.8,11.6,Graduate
0,1,19,0,10.666666666666700,12.285714285714300,Dropout
0,1,19,0,13.8875,14.864444444444400,Graduate
0,1,20,0,11.4,11.5,Graduate
0,0,34,0,12.333333333333300,12.142857142857100,Graduate
0,0,39,0,12.16,12.16,Enrolled
0,0,19,0,13.427500000000000,13.427500000000000,Graduate
0,0,24,0,15.166666666666700,15.5,Graduate
0,0,18,1,0.0,0.0,Dropout
1,0,19,0,10.5,0.0,Dropout
1,1,18,0,11.8,11.0,Graduate
1,0,20,0,13.2,11.4,Enrolled
1,0,19,0,13.075,12.36111111111110,Graduate
1,0,19,0,11.6,13.0,Dropout
1,0,19,0,13.666666666666700,12.25,Dropout
1,0,41,0,10.75,10.0,Dropout
1,0,19,0,13.492857142857100,12.68888888888890,Graduate
1,0,19,0,12.5,11.0,Enrolled
1,0,23,0,0.0,0.0,Dropout
1,0,18,0,13.285714285714300,14.8,Dropout
1,0,19,0,12.6,11.8,Graduate
1,0,20,0,14.0,14.666666666666700,Graduate
1,0,35,0,11.5,10.5,Dropout
1,0,34,0,0.0,0.0,Dropout
0,1,19,0,11.833333333333300,12.875,Graduate
1,0,22,1,11.5,12.4,Graduate
1,0,20,0,14.166666666666700,12.333333333333300,Graduate
1,0,27,0,12.5,12.5,Enrolled
1,0,30,0,0.0,0.0,Dropout
1,0,34,0,0.0,11.0,Enrolled
1,0,20,0,10.5,0.0,Dropout
1,0,18,0,11.833333333333300,13.166666666666700,Graduate
1,1,26,0,0.0,0.0,Dropout
1,0,26,0,12.4,12.4,Graduate
1,0,26,0,10.5,0.0,Dropout
1,0,31,0,0.0,0.0,Dropout
1,1,20,0,14.583333333333300,14.333333333333300,Graduate
1,0,19,0,11.666666666666700,12.666666666666700,Graduate
1,0,23,0,0.0,0.0,Dropout
1,1,20,0,13.0,0.0,Dropout
1,0,20,0,15.66,15.011111111111100,Graduate
1,0,29,0,0.0,0.0,Dropout
1,1,20,0,12.166666666666700,12.75,Graduate
1,0,24,0,13.3,13.3,Graduate
1,0,37,0,0.0,0.0,Dropout
1,0,18,0,0.0,0.0,Dropout
1,1,18,0,0.0,0.0,Dropout
1,0,18,0,13.55714285714290,13.55714285714290,Graduate
1,0,41,0,14.333333333333300,14.636363636363600,Enrolled
1,0,35,0,12.0,10.333333333333300,Dropout
0,0,19,0,0.0,0.0,Dropout
1,0,18,0,0.0,0.0,Graduate
0,0,48,0,11.75,11.725,Enrolled
0,0,19,0,12.183333333333300,12.183333333333300,Graduate
1,0,30,0,11.833333333333300,11.0,Dropout
1,0,51,0,0.0,0.0,Dropout
0,0,18,1,15.0,14.333333333333300,Graduate
0,0,18,0,0.0,0.0,Graduate
0,0,18,0,0.0,0.0,Graduate
0,1,18,0,13.435,13.435,Graduate
0,0,18,0,13.5,0.0,Dropout
0,0,18,0,0.0,0.0,Enrolled
0,0,23,0,11.5,12.176470588235300,Graduate
0,0,19,0,10.5,11.0,Enrolled
0,0,21,0,12.0,11.5,Enrolled
0,0,18,0,12.2,11.5,Dropout
0,0,18,0,0.0,0.0,Graduate
0,0,21,0,14.5,14.0,Graduate
0,0,20,0,13.333333333333300,12.666666666666700,Graduate
0,0,24,0,12.0,12.555555555555600,Graduate
0,0,18,0,15.125,14.0,Graduate
0,0,18,0,13.116666666666700,13.116666666666700,Graduate
0,0,19,0,12.833333333333300,11.666666666666700,Graduate
0,1,20,0,13.333333333333300,14.166666666666700,Graduate
0,0,18,0,13.877142857142900,15.6625,Graduate
0,0,18,0,12.944285714285700,12.944285714285700,Graduate
0,0,19,0,12.333333333333300,11.0,Enrolled
0,0,19,0,14.266666666666700,14.266666666666700,Graduate
0,0,18,0,13.0,14.0,Graduate
0,0,20,0,12.48375,12.48375,Graduate
0,0,18,0,13.428571428571400,15.3125,Graduate
0,0,18,0,10.666666666666700,0.0,Dropout
0,0,18,0,15.4,12.2,Graduate
0,0,18,0,13.45,13.45,Graduate
0,1,18,0,12.6,12.6,Graduate
0,0,20,0,12.485714285714300,12.9375,Graduate
0,1,22,0,10.8,12.8,Graduate
0,0,20,0,12.2,14.6,Enrolled
0,0,20,0,14.2,13.5,Enrolled
0,0,18,0,13.833333333333300,14.0,Graduate
0,0,18,0,12.8,10.0,Enrolled
0,0,18,0,13.2,12.5,Graduate
0,1,18,0,14.0,0.0,Dropout
0,0,19,0,13.875,14.0,Graduate
0,1,19,0,12.5,12.714285714285700,Graduate
0,1,18,0,13.428571428571400,12.5,Graduate
0,1,18,0,11.8,13.0,Enrolled
0,1,18,0,14.868571428571400,15.11111111111110,Graduate
0,0,18,0,13.03,13.21875,Graduate
0,0,19,0,14.571428571428600,12.333333333333300,Graduate
0,0,18,0,11.0,11.25,Graduate
0,1,25,0,13.3675,13.3675,Graduate
0,1,19,0,12.808333333333300,12.825714285714300,Graduate
0,0,18,0,13.918571428571400,13.8875,Graduate
0,0,19,0,13.0,12.8,Graduate
0,0,18,0,13.683333333333300,13.683333333333300,Graduate
0,0,24,0,13.0,12.0,Dropout
0,0,21,0,12.8,11.2,Graduate
0,1,18,0,13.571428571428600,12.166666666666700,Graduate
0,0,18,0,13.166666666666700,13.166666666666700,Graduate
0,1,20,0,15.0,14.5,Graduate
0,0,19,0,12.666666666666700,11.4,Graduate
0,1,19,0,13.857142857142900,13.142857142857100,Dropout
0,0,30,0,14.692857142857100,14.9625,Graduate
0,0,18,0,14.035,14.035,Graduate
0,0,18,0,11.0,14.0,Graduate
0,1,18,0,13.333333333333300,13.333333333333300,Graduate
0,0,20,0,11.7725,12.33,Graduate
0,0,19,0,0.0,0.0,Dropout
0,0,19,0,0.0,0.0,Dropout
0,0,19,0,0.0,0.0,Dropout
0,1,18,0,12.285714285714300,12.0,Graduate
0,0,17,0,12.46,12.46,Enrolled
0,0,19,0,12.166666666666700,13.166666666666700,Graduate
0,0,18,0,11.833333333333300,11.5,Enrolled
0,0,25,0,14.805714285714300,14.805714285714300,Graduate
0,0,19,0,10.6,11.714285714285700,Dropout
0,0,24,0,13.125,13.0,Enrolled
0,1,19,0,12.833333333333300,12.666666666666700,Graduate
0,1,20,0,0.0,0.0,Enrolled
0,1,20,0,13.0,13.8,Graduate
0,1,20,0,12.725,13.7125,Graduate
0,0,19,0,11.25,10.333333333333300,Graduate
0,0,31,0,13.818181818181800,13.461538461538500,Graduate
0,0,20,0,12.333333333333300,13.0,Graduate
0,0,18,0,12.333333333333300,11.6,Enrolled
0,0,18,0,13.25,10.666666666666700,Enrolled
0,0,18,0,13.666666666666700,15.4,Graduate
0,0,20,0,12.625,11.0,Enrolled
0,1,20,0,14.833333333333300,12.142857142857100,Graduate
0,1,19,0,11.2,13.125,Dropout
0,1,21,0,11.4,12.2,Graduate
0,0,18,0,13.135,13.244444444444400,Graduate
0,0,21,0,13.0,11.4,Dropout
0,0,19,0,12.85,12.62142857142860,Enrolled
0,0,20,0,13.5,12.5,Graduate
0,0,20,0,14.285714285714300,13.0,Enrolled
0,1,18,0,13.5,14.5,Graduate
0,1,18,0,10.75,13.0,Graduate
0,1,18,0,11.333333333333300,11.833333333333300,Graduate
0,1,21,0,13.0,13.285714285714300,Graduate
0,0,18,0,13.966666666666700,13.966666666666700,Graduate
0,1,18,0,14.14125,14.14125,Graduate
0,1,20,0,11.6,11.75,Graduate
0,1,32,0,14.6625,14.6625,Graduate
0,0,34,0,0.0,0.0,Enrolled
0,1,23,0,12.993333333333300,12.66875,Graduate
0,0,18,0,11.25,12.2,Enrolled
0,0,18,0,12.2,12.8,Graduate
0,0,34,0,0.0,0.0,Dropout
0,0,25,1,11.333333333333300,11.75,Enrolled
0,0,21,0,12.2,11.8,Graduate
0,1,20,0,0.0,0.0,Dropout
0,0,18,0,11.333333333333300,11.666666666666700,Graduate
0,0,18,0,13.857142857142900,13.1,Graduate
0,0,18,0,12.857142857142900,13.333333333333300,Graduate
0,0,24,0,10.0,0.0,Dropout
0,0,32,0,10.214285714285700,11.384615384615400,Graduate
0,0,24,0,11.285714285714300,10.333333333333300,Dropout
0,1,18,0,13.833333333333300,0.0,Dropout
0,0,28,0,12.857142857142900,12.6,Graduate
0,1,18,0,11.666666666666700,12.0,Dropout
0,0,24,0,0.0,0.0,Dropout
0,0,19,0,14.4,13.2,Graduate
0,0,44,0,14.833333333333300,14.166666666666700,Graduate
0,1,18,0,14.333333333333300,12.0,Graduate
0,0,18,0,0.0,0.0,Graduate
0,0,22,0,0.0,0.0,Dropout
0,1,18,0,12.333333333333300,12.666666666666700,Graduate
0,0,44,0,11.8,12.4,Graduate
0,0,33,0,13.2,10.6,Dropout
0,0,32,0,0.0,0.0,Dropout
0,0,35,0,0.0,0.0,Dropout
0,0,20,0,11.5,13.285714285714300,Graduate
0,0,24,0,12.6,12.2,Graduate
0,0,19,0,13.542857142857100,14.22222222222220,Graduate
0,0,21,0,11.6,13.0,Enrolled
1,1,19,0,13.666666666666700,13.833333333333300,Graduate
1,0,27,0,0.0,0.0,Dropout
0,0,30,0,0.0,0.0,Dropout
1,0,21,0,0.0,0.0,Dropout
1,0,19,0,11.5,12.285714285714300,Graduate
0,0,34,0,11.5,11.75,Enrolled
1,0,18,0,11.828571428571400,12.9125,Graduate
1,0,21,0,0.0,0.0,Graduate
1,0,17,0,0.0,0.0,Enrolled
0,1,19,0,12.966666666666700,12.966666666666700,Graduate
1,0,18,0,13.833333333333300,13.666666666666700,Graduate
0,0,19,0,14.125714285714300,14.36875,Graduate
0,0,45,0,12.166666666666700,0.0,Dropout
0,0,26,0,12.666666666666700,12.25,Graduate
1,0,51,0,0.0,0.0,Dropout
1,1,49,0,12.285714285714300,14.166666666666700,Graduate
1,0,22,0,14.5,14.375,Enrolled
1,0,22,0,10.0,10.0,Dropout
0,0,33,0,11.5,12.0,Dropout
0,0,20,1,11.6,11.5,Graduate
0,1,18,0,12.5,11.666666666666700,Graduate
0,0,20,0,11.666666666666700,11.0,Dropout
0,0,37,1,13.428571428571400,11.6,Graduate
1,0,18,1,13.666666666666700,13.5,Graduate
0,0,19,0,12.5,12.166666666666700,Graduate
0,0,21,0,13.0,12.8,Graduate
0,0,20,0,12.783333333333300,12.842857142857100,Graduate
0,0,19,0,0.0,0.0,Dropout
0,0,20,0,13.5,11.225,Dropout
0,0,18,0,13.457142857142900,15.125,Graduate
0,0,19,0,13.44285714285710,13.44285714285710,Graduate
0,0,18,0,11.0,10.833333333333300,Graduate
0,1,18,0,11.333333333333300,12.285714285714300,Graduate
0,0,18,0,10.0,0.0,Dropout
0,0,19,0,13.44,13.066666666666700,Enrolled
0,1,18,0,12.214285714285700,14.0625,Graduate
0,1,19,1,14.166666666666700,13.5,Graduate
0,1,24,0,12.846153846153800,12.636363636363600,Graduate
0,0,20,0,13.0,12.0,Enrolled
0,1,21,0,12.8,11.25,Graduate
0,0,20,0,13.0,12.0,Dropout
0,1,19,0,13.371428571428600,13.666666666666700,Graduate
0,1,19,0,13.385714285714300,13.3875,Graduate
0,0,18,0,13.328571428571400,13.328571428571400,Graduate
0,0,19,0,14.0,11.0,Graduate
0,0,21,0,12.6,13.2,Graduate
0,1,19,0,14.0,15.0,Graduate
0,1,18,0,13.428571428571400,12.666666666666700,Graduate
0,1,17,0,13.0,12.5,Graduate
0,0,19,0,12.666666666666700,11.0,Enrolled
1,0,23,0,10.0,12.333333333333300,Dropout
0,0,19,0,12.833333333333300,11.77777777777780,Graduate
0,0,18,0,12.916666666666700,12.916666666666700,Graduate
0,0,20,0,13.285714285714300,13.8,Graduate
0,1,19,0,14.6,13.8,Graduate
0,1,18,0,14.0,13.666666666666700,Graduate
0,1,19,0,14.142857142857100,15.0,Graduate
0,0,19,0,11.666666666666700,12.333333333333300,Graduate
0,0,18,0,14.3775,14.3775,Graduate
0,0,18,0,12.5,13.042857142857100,Graduate
0,1,19,0,14.15,14.15,Graduate
0,1,19,0,12.471428571428600,12.471428571428600,Graduate
0,0,19,0,14.15,14.15,Graduate
0,0,21,0,14.072222222222200,14.0475,Graduate
0,0,18,0,14.857142857142900,14.666666666666700,Graduate
0,1,19,0,14.285714285714300,13.166666666666700,Graduate
0,0,18,0,0.0,0.0,Dropout
0,0,30,0,0.0,0.0,Dropout
0,0,18,0,15.0,15.166666666666700,Dropout
0,1,20,0,12.633333333333300,12.633333333333300,Graduate
0,0,25,0,11.2,12.6,Dropout
0,0,18,0,14.233333333333300,14.233333333333300,Graduate
0,0,21,0,12.2,11.333333333333300,Enrolled
0,0,18,0,15.7,15.7,Graduate
0,0,18,0,15.2,15.2,Graduate
0,0,29,0,16.333333333333300,15.6,Dropout
0,0,20,0,12.5625,12.857142857142900,Graduate
0,0,26,0,0.0,0.0,Dropout
0,0,21,0,12.4,12.0,Graduate
0,1,19,0,13.78125,13.78125,Graduate
0,0,19,0,12.166666666666700,11.666666666666700,Dropout
0,0,21,0,11.8,11.833333333333300,Enrolled
0,0,20,0,10.8,12.0,Graduate
0,1,18,0,13.26,14.28625,Graduate
0,0,20,0,12.0,10.666666666666700,Dropout
0,1,20,0,11.875,14.428571428571400,Graduate
0,1,18,0,12.16,13.4,Enrolled
0,0,18,0,15.0,12.5,Enrolled
0,0,18,0,13.333333333333300,13.2,Graduate
0,0,18,0,11.5,11.8,Enrolled
0,0,22,0,14.428571428571400,13.0,Graduate
0,0,19,0,13.0,15.333333333333300,Enrolled
0,1,19,0,15.0,14.333333333333300,Graduate
0,0,18,0,15.155555555555600,16.8,Graduate
0,0,20,0,10.666666666666700,11.857142857142900,Graduate
0,0,18,0,11.0,11.25,Dropout
0,0,21,0,0.0,0.0,Dropout
0,0,19,0,12.285714285714300,12.0,Graduate
0,0,18,0,12.82875,12.82875,Dropout
0,0,18,1,12.666666666666700,14.4,Graduate
0,0,18,0,0.0,0.0,Enrolled
0,1,21,0,13.0,0.0,Dropout
0,0,19,0,10.875,12.4,Graduate
0,1,19,0,12.8,11.6,Graduate
0,0,19,0,11.285714285714300,0.0,Dropout
0,0,18,0,0.0,0.0,Graduate
0,1,19,0,0.0,10.0,Dropout
0,1,20,0,13.766666666666700,13.744444444444400,Dropout
0,0,18,0,12.758333333333300,12.758333333333300,Dropout
0,1,19,0,0.0,0.0,Dropout
0,0,18,0,12.666666666666700,13.25,Graduate
0,0,18,0,12.0,12.75,Enrolled
0,1,19,0,12.25,12.0,Graduate
0,0,20,0,11.333333333333300,12.2,Graduate
0,1,19,0,13.507142857142900,13.05,Graduate
0,0,18,0,13.614285714285700,13.614285714285700,Graduate
0,0,25,0,0.0,0.0,Dropout
0,0,18,0,11.5,12.166666666666700,Graduate
0,0,19,0,12.333333333333300,12.5,Graduate
0,1,19,0,11.971428571428600,14.4375,Graduate
0,1,20,0,13.0,11.5,Dropout
0,0,18,0,12.385714285714300,12.728571428571400,Enrolled
0,0,20,0,13.5,11.285714285714300,Graduate
0,0,21,0,12.166666666666700,13.285714285714300,Graduate
0,0,19,0,0.0,0.0,Graduate
0,0,42,0,11.666666666666700,13.666666666666700,Graduate
0,0,18,0,12.4,14.166666666666700,Enrolled
0,1,19,0,13.4,12.833333333333300,Graduate
0,0,18,0,12.0,12.5,Graduate
0,0,21,0,14.2,14.8,Graduate
0,1,20,0,12.125,14.428571428571400,Graduate
0,0,20,0,13.857142857142900,13.285714285714300,Graduate
0,0,21,0,11.75,12.333333333333300,Enrolled
0,0,19,0,14.283333333333300,13.125555555555600,Graduate
0,0,21,0,13.272727272727300,13.0,Graduate
0,0,19,0,14.666666666666700,15.142857142857100,Graduate
0,1,19,0,15.115000000000000,15.092,Graduate
0,0,18,0,0.0,0.0,Enrolled
0,0,22,0,15.0,13.142857142857100,Graduate
0,0,21,0,13.2,14.333333333333300,Graduate
0,1,18,0,11.0,10.333333333333300,Dropout
0,1,20,0,14.565714285714300,14.565714285714300,Graduate
0,0,18,0,12.0,10.75,Dropout
0,0,20,0,0.0,0.0,Dropout
0,0,23,0,13.796666666666700,13.775,Graduate
0,0,18,0,14.833333333333300,15.333333333333300,Graduate
0,0,20,0,12.833333333333300,13.833333333333300,Graduate
0,1,18,0,14.962857142857100,14.962857142857100,Graduate
0,0,20,0,12.0,11.2,Graduate
0,0,18,0,12.4,12.8,Graduate
0,0,20,0,15.571428571428600,17.166666666666700,Graduate
0,0,19,0,13.714285714285700,13.714285714285700,Graduate
0,0,21,0,13.142857142857100,12.166666666666700,Graduate
0,0,33,0,15.0,11.0,Graduate
0,0,24,0,13.0,0.0,Dropout
0,1,20,0,12.0,12.75,Graduate
0,0,18,0,0.0,0.0,Graduate
0,0,18,0,15.166666666666700,14.166666666666700,Graduate
0,0,29,0,12.0,10.5,Dropout
0,0,18,0,13.642857142857100,14.772727272727300,Graduate
0,0,19,0,12.666666666666700,12.714285714285700,Graduate
0,0,19,0,0.0,0.0,Dropout
0,1,18,0,10.8,10.5,Graduate
0,1,19,0,14.25,13.063636363636400,Graduate
0,0,20,0,12.153846153846200,12.9,Dropout
0,0,19,0,11.5,10.5,Enrolled
0,1,19,0,12.25,12.333333333333300,Graduate
0,1,18,0,12.0,11.142857142857100,Enrolled
0,1,18,0,13.40375,13.40375,Graduate
0,1,19,0,11.333333333333300,12.666666666666700,Graduate
1,0,20,0,12.2,12.333333333333300,Dropout
1,1,18,0,0.0,0.0,Enrolled
1,0,18,0,0.0,0.0,Dropout
1,0,35,0,16.166666666666700,16.0,Dropout
1,0,18,0,11.0,11.0,Enrolled
1,1,19,0,0.0,0.0,Graduate
1,1,19,0,12.0,12.285714285714300,Enrolled
1,0,20,0,10.5,12.25,Enrolled
1,0,19,0,11.666666666666700,10.333333333333300,Enrolled
1,0,19,0,11.0,10.0,Dropout
1,0,24,0,0.0,0.0,Dropout
1,0,29,0,12.5,0.0,Dropout
1,0,24,0,11.294444444444400,12.6,Graduate
1,0,19,0,11.2,12.5,Graduate
1,0,37,0,0.0,0.0,Dropout
1,0,18,0,13.2,11.8,Graduate
1,1,20,0,14.142857142857100,14.125,Enrolled
1,0,18,0,0.0,0.0,Dropout
1,0,22,0,0.0,13.333333333333300,Enrolled
1,1,22,0,12.333333333333300,10.571428571428600,Enrolled
1,0,18,0,0.0,0.0,Dropout
1,0,18,0,13.1,13.1,Graduate
1,0,19,0,13.5,13.166666666666700,Graduate
1,0,19,0,10.2,12.0,Enrolled
1,0,19,0,11.571428571428600,13.0,Dropout
1,0,21,0,15.285714285714300,15.166666666666700,Graduate
1,0,19,0,12.6,11.0,Enrolled
1,0,18,0,13.433333333333300,13.6,Graduate
1,0,19,0,11.6,11.0,Dropout
1,0,25,0,14.666666666666700,13.5,Graduate
1,0,22,0,14.666666666666700,14.666666666666700,Graduate
1,0,24,0,12.742857142857100,12.742857142857100,Graduate
1,0,19,0,11.975,13.12857142857140,Graduate
1,0,18,0,12.25,11.666666666666700,Enrolled
1,0,20,0,0.0,0.0,Dropout
1,1,19,0,14.935714285714300,14.935714285714300,Graduate
1,0,19,0,10.5,10.0,Dropout
1,0,19,0,13.333333333333300,13.0,Graduate
1,0,23,0,0.0,0.0,Dropout
1,0,47,0,13.8,14.0,Dropout
1,0,19,0,11.833333333333300,10.75,Graduate
1,0,19,0,0.0,0.0,Graduate
1,0,18,0,0.0,0.0,Dropout
1,0,28,0,10.0,0.0,Dropout
1,0,20,0,11.5,11.666666666666700,Dropout
1,1,18,0,10.666666666666700,12.0,Enrolled
1,1,21,0,0.0,0.0,Graduate
1,0,19,0,12.75,13.0,Enrolled
1,0,24,0,0.0,0.0,Dropout
1,0,24,0,11.333333333333300,11.333333333333300,Enrolled
1,0,25,0,0.0,0.0,Enrolled
1,0,28,0,13.0,12.2,Graduate
1,0,37,0,10.75,11.333333333333300,Enrolled
1,0,19,0,12.0,10.5,Enrolled
1,1,18,0,13.462857142857100,13.90625,Graduate
1,0,48,0,10.0,10.0,Dropout
1,0,21,0,12.333333333333300,13.666666666666700,Graduate
1,1,19,0,12.528571428571400,12.416666666666700,Enrolled
1,1,21,0,0.0,0.0,Enrolled
1,0,23,0,0.0,0.0,Dropout
1,0,18,0,13.6,13.25,Graduate
1,0,22,0,12.333333333333300,14.0,Dropout
1,0,25,0,11.454545454545500,12.25,Dropout
1,0,27,0,13.5,14.4,Dropout
1,0,49,0,0.0,0.0,Dropout
1,0,31,0,11.0,0.0,Dropout
1,0,54,0,13.714285714285700,14.333333333333300,Dropout
1,0,25,0,12.363636363636400,12.25,Dropout
1,0,20,0,10.666666666666700,11.5,Enrolled
1,0,28,0,12.0,12.666666666666700,Dropout
1,0,41,0,12.857142857142900,13.166666666666700,Graduate
1,1,19,0,13.125,12.714285714285700,Enrolled
1,0,22,0,0.0,11.5,Dropout
1,0,34,0,13.5,0.0,Dropout
1,0,28,0,15.090909090909100,15.0,Dropout
1,0,42,0,12.4,11.8,Enrolled
1,0,21,0,14.0,14.8,Enrolled
1,0,50,0,13.5,13.0,Dropout
1,0,19,0,0.0,0.0,Dropout
1,0,18,0,12.65,10.666666666666700,Dropout
1,0,59,0,0.0,0.0,Dropout
1,0,33,0,0.0,0.0,Dropout
1,1,23,0,13.333333333333300,12.8,Graduate
1,0,44,0,11.333333333333300,11.142857142857100,Dropout
1,0,37,0,0.0,0.0,Dropout
1,0,36,0,0.0,0.0,Dropout
1,0,22,0,11.666666666666700,10.5,Dropout
1,0,49,0,12.166666666666700,14.428571428571400,Graduate
1,0,23,0,13.333333333333300,12.75,Graduate
1,0,19,0,11.4,11.0,Enrolled
1,0,47,0,12.142857142857100,0.0,Dropout
1,0,28,0,13.058823529411800,12.307692307692300,Graduate
1,0,21,0,11.75,10.5,Enrolled
1,0,21,0,11.833333333333300,10.0,Dropout
1,0,21,0,12.4,11.8,Graduate
1,0,20,0,13.428571428571400,11.5,Enrolled
1,0,49,0,0.0,0.0,Dropout
1,0,40,0,11.0,13.4,Graduate
1,1,22,0,13.625,14.428571428571400,Graduate
1,0,19,0,11.8,11.5,Enrolled
1,0,31,0,0.0,0.0,Dropout
1,0,30,0,15.0,13.5,Dropout
1,0,19,0,10.8,11.0,Graduate
1,0,22,0,13.666666666666700,11.333333333333300,Dropout
1,0,19,0,12.833333333333300,13.333333333333300,Graduate
1,0,21,0,0.0,0.0,Dropout
1,0,19,0,15.125,13.428571428571400,Graduate
1,0,22,0,0.0,10.0,Dropout
1,0,22,0,11.4,11.0,Graduate
1,0,19,0,12.25,11.0,Graduate
1,0,26,0,0.0,0.0,Dropout
1,0,23,0,14.0,14.0,Enrolled
1,0,18,0,12.333333333333300,10.8,Enrolled
1,1,22,0,10.666666666666700,11.0,Enrolled
1,0,19,0,11.833333333333300,14.714285714285700,Enrolled
1,0,20,0,0.0,0.0,Dropout
1,1,22,0,11.666666666666700,12.166666666666700,Enrolled
1,0,18,0,13.0,0.0,Dropout
1,0,39,0,0.0,0.0,Dropout
1,0,18,0,0.0,0.0,Dropout
1,1,18,0,13.0,14.2,Graduate
1,1,19,0,13.857142857142900,14.0,Graduate
1,0,18,0,13.391666666666700,12.4875,Graduate
1,1,18,0,12.75,0.0,Dropout
1,0,22,0,14.5,14.6,Graduate
1,0,19,0,12.166666666666700,12.166666666666700,Graduate
1,0,18,0,15.4,15.6,Dropout
1,0,31,0,13.333333333333300,16.0,Dropout
1,0,28,0,0.0,0.0,Dropout
1,0,19,0,0.0,0.0,Dropout
1,0,20,0,13.714285714285700,14.714285714285700,Graduate
1,0,50,0,12.25,0.0,Dropout
1,0,38,0,16.0,16.5,Enrolled
1,0,31,0,11.0,13.0,Dropout
1,0,27,0,14.085714285714300,14.085714285714300,Enrolled
1,0,21,0,10.166666666666700,10.5,Graduate
1,0,34,0,10.0,0.0,Dropout
